SeriesName,SeriesCode,CountryName,CountryCode,Year,Value,Value_Change,5yr_Rolling_Avg,Cumulative_Sum
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brazil,BRA,1970,0.0,,,0.0
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,China,CHN,1970,0.0,,,0.0
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,India,IND,1970,0.0,,,0.0
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Russian Federation,RUS,1970,0.0,,,0.0
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,South Africa,ZAF,1970,0.0836120404260824,inf,0.01672240808521648,0.0836120404260824
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brazil,BRA,1971,0.0,-100.0,0.01672240808521648,0.0836120404260824
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,China,CHN,1971,0.0,,0.01672240808521648,0.0836120404260824
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,India,IND,1971,0.0,,0.01672240808521648,0.0836120404260824
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Russian Federation,RUS,1971,0.0,,0.01672240808521648,0.0836120404260824
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,South Africa,ZAF,1971,0.0756292192179939,inf,0.01512584384359878,0.15924125964407632
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brazil,BRA,1972,0.0,-100.0,0.01512584384359878,0.15924125964407632
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,China,CHN,1972,0.0,,0.01512584384359878,0.15924125964407632
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,India,IND,1972,0.0,,0.01512584384359878,0.15924125964407632
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Russian Federation,RUS,1972,0.0,,0.01512584384359878,0.15924125964407632
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,South Africa,ZAF,1972,0.0789997551041282,inf,0.01579995102082564,0.23824101474820453
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brazil,BRA,1973,0.0,-100.0,0.01579995102082564,0.23824101474820453
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,China,CHN,1973,0.0,,0.01579995102082564,0.23824101474820453
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,India,IND,1973,0.0,,0.01579995102082564,0.23824101474820453
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Russian Federation,RUS,1973,0.0,,0.01579995102082564,0.23824101474820453
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,South Africa,ZAF,1973,0.0542000493429869,inf,0.010840009868597381,0.2924410640911914
"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,Brazil,BRA,1974,0.0,-100.0,0.010840009868597381,0.2924410640911914
