SeriesName,SeriesCode,CountryName,CountryCode,Year,Value,Value_Change,5yr_Rolling_Avg,Cumulative_Sum
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1970,8.76994747172604,,,8.76994747172604
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,1970,19.299999996256,120.0697331252944,,28.06994746798204
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,1970,5.1572297360829,-73.27860239853187,,33.22717720406494
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,1970,0.0,-100.0,,33.22717720406494
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,1970,5.24867413450896,inf,7.695170267714779,38.4758513385739
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1971,11.2950868433502,115.1988588715636,8.20019814203961,49.770938181924095
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,1971,7.0600000033518,-37.49494712819972,5.752198143458772,56.8309381852759
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,1971,1.64293038388747,-76.72903140074399,5.049338273019686,58.473868569163365
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,1971,0.0,-100.0,5.049338273019686,58.473868569163365
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,1971,4.27897042944383,inf,4.85539753200666,62.752838998607196
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1972,12.0528022500388,181.6752872864652,5.00694061334438,74.805641248646
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,1972,3.80999999825444,-68.38909392840844,4.356940612324908,78.61564124690044
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,1972,-0.553301312377613,-114.52234416354617,3.9176942730718913,78.06233993452283
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Russian Federation,RUS,1972,0.0,-100.0,3.9176942730718913,78.06233993452283
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,South Africa,ZAF,1972,1.65476204059776,inf,3.392852595302677,79.71710197512058
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,1973,13.9786916510762,744.755397339583,3.7780304755101577,93.69579362619679
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,1973,7.7600000016445,-44.48693629316111,4.568030476188169,101.45579362784129
